id,member_id,loan_amnt,loan_amnt_band,funded_amnt,funded_amnt_band,funded_amnt_inv,funded_amnt_inv_band,term,int_rate,int_rate_band,installment,installment_band,grade,sub_grade,emp_title,emp_length_years,emp_length_band,home_ownership,annual_inc,annual_inc_band,verification_status,dti,dti_band,purpose,issue_date,issue_month,issue_month_name,issue_year,loan_status_label,default_flag
703702,895713,12000,Medium,12000,Medium,12000,Medium,36 months,15.23,High,417.34,High,C,C5,State of Wyoming/ DFS,10,Expert (7y+),MORTGAGE,42000,Low,Source Verified,0.46,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773654,975724,9000,Medium,9000,Medium,9000,Medium,36 months,11.99,Medium,298.89,Medium,B,B5,cenlar federal savings bank,6,Senior (3-7y),RENT,33000,Low,Not Verified,12.76,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773649,975719,18000,High,18000,High,17675,High,36 months,8.49,Low,568.14,High,A,A5,Stauffer Glove and Safety,3,Junior (1-3y),MORTGAGE,102000,High,Verified,9.53,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773619,975687,14400,Medium,14400,Medium,14400,Medium,60 months,11.49,Medium,316.63,Medium,B,B4,Marywood University,10,Expert (7y+),RENT,52000,Medium,Source Verified,20.58,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772157,974063,35000,Very High,35000,High,12800,Medium,60 months,22.11,High,968.86,Very High,G,G1,Benefitfocus.com,2,Junior (1-3y),RENT,122300,High,Verified,10.71,Medium,small_business,6/1/2011,6,Jun,2011,Fully Paid,0
771296,973054,3725,Low,3725,Low,3725,Low,36 months,8.49,Low,117.58,Low,A,A5,Webtrends,3,Junior (1-3y),RENT,120000,High,Not Verified,23.03,High,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
773550,975608,9900,Medium,9900,Medium,9887.294342,Medium,36 months,5.99,Low,301.14,Medium,A,A2,Aurora Diagnostics,4,Senior (3-7y),MORTGAGE,90000,Medium,Not Verified,21.87,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772924,974932,29375,Very High,29375,High,28859.07488,Very High,60 months,20.62,High,788.43,Very High,F,F2,US ARMY,10,Expert (7y+),MORTGAGE,46800,Low,Verified,17.67,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773533,975589,7175,Medium,7175,Medium,7175,Medium,36 months,7.49,Low,223.16,Medium,A,A4,"Conroy, Simberg, et al., P.A.",1,Fresher (0-1y),RENT,85000,Medium,Not Verified,29.29,High,wedding,6/1/2011,6,Jun,2011,Fully Paid,0
771900,973724,4950,Low,4950,Low,4950,Low,36 months,10.99,Medium,162.04,Low,B,B3,Northern Riverview,10,Expert (7y+),MORTGAGE,75000,Medium,Verified,23.85,High,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
773414,975456,12000,Medium,12000,Medium,12000,Medium,60 months,13.49,Medium,276.06,Medium,C,C2,Print Media,4,Senior (3-7y),RENT,48000,Low,Source Verified,19.13,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
773362,975395,10000,Medium,10000,Medium,10000,Medium,36 months,9.99,Low,322.63,Medium,B,B1,Texas Alcoholic Beverage Commission,7,Senior (3-7y),MORTGAGE,50000,Low,Source Verified,11.4,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773354,975386,3000,Low,3000,Low,3000,Low,36 months,9.99,Low,96.79,Low,B,B1,Tufts University,1,Fresher (0-1y),RENT,45000,Low,Not Verified,21.12,High,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
773247,975272,4200,Low,4200,Low,4200,Low,36 months,15.23,High,146.07,Low,C,C5,Ted Britt Ford,6,Senior (3-7y),RENT,30000,Low,Source Verified,7.64,Low,car,6/1/2011,6,Jun,2011,Fully Paid,0
773300,975328,2400,Low,2400,Low,2400,Low,60 months,8.49,Low,49.23,Low,A,A5,Dominion Virginia Power,10,Expert (7y+),MORTGAGE,107000,High,Source Verified,7.1,Low,car,6/1/2011,6,Jun,2011,Fully Paid,0
773298,975326,12000,Medium,12000,Medium,12000,Medium,60 months,19.69,High,315.87,Medium,E,E5,Bank of America,10,Expert (7y+),MORTGAGE,41500,Low,Verified,13.01,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773009,975017,5000,Medium,5000,Low,5000,Medium,36 months,5.42,Low,150.8,Low,A,A1,Veolia,10,Expert (7y+),MORTGAGE,53200.08,Medium,Not Verified,11.3,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
773225,975247,8000,Medium,8000,Medium,8000,Medium,36 months,11.49,Medium,263.78,Medium,B,B4,JPMORGANCHASE,5,Senior (3-7y),RENT,95000,Medium,Source Verified,10.17,Medium,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
773235,975259,18000,High,18000,High,17827.57126,High,36 months,8.49,Low,568.14,High,A,A5,Zions Bancorporation,9,Expert (7y+),RENT,82000,Medium,Verified,24.16,High,medical,6/1/2011,6,Jun,2011,Fully Paid,0
773117,975132,12000,Medium,12000,Medium,12000,Medium,60 months,15.99,High,291.76,Medium,D,D2,US BANK,1,Fresher (0-1y),MORTGAGE,50000,Low,Not Verified,13.51,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772803,974799,10000,Medium,10000,Medium,10000,Medium,60 months,10.99,Medium,217.38,Medium,B,B3,Nicholas  and  Associates  Inc.,2,Junior (1-3y),RENT,36228,Low,Not Verified,21.33,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773119,975134,13000,Medium,13000,Medium,12975,Medium,36 months,12.99,Medium,437.96,High,C,C1,USAF,7,Senior (3-7y),MORTGAGE,45600,Low,Source Verified,14.18,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
773111,975126,2400,Low,2400,Low,2400,Low,36 months,8.49,Low,75.76,Low,A,A5,URS corp,3,Junior (1-3y),RENT,22800,Low,Not Verified,5.26,Low,car,6/1/2011,6,Jun,2011,Charged Off,1
773092,975107,8000,Medium,8000,Medium,7925,Medium,36 months,17.49,High,287.18,Medium,D,D5,,10,Expert (7y+),RENT,25000,Low,Verified,18.72,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
772458,974392,5000,Medium,5000,Low,5000,Medium,36 months,6.99,Low,154.37,Low,A,A3,Thomas Built Buses,10,Expert (7y+),MORTGAGE,95000,Medium,Not Verified,13.24,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
761049,961439,10000,Medium,10000,Medium,9850,Medium,36 months,10.59,Medium,325.45,Medium,B,B2,BAE Systems,3,Junior (1-3y),RENT,80038,Medium,Verified,22.72,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772928,974931,14400,Medium,14400,Medium,14375,Medium,60 months,13.49,Medium,331.27,Medium,C,C2,EXIT REALTY PREMIER,2,Junior (1-3y),OWN,38400,Low,Not Verified,23.94,High,car,6/1/2011,6,Jun,2011,Fully Paid,0
772684,974676,10000,Medium,10000,Medium,10000,Medium,60 months,16.89,High,247.94,Medium,D,D4,ALLDATA,10,Expert (7y+),MORTGAGE,207996,Very High,Verified,11.04,Medium,other,6/1/2011,6,Jun,2011,Fully Paid,0
772430,974361,10000,Medium,10000,Medium,9875,Medium,36 months,8.49,Low,315.63,Medium,A,A5,CMS Energy,10,Expert (7y+),MORTGAGE,105000,High,Verified,8.71,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772910,974916,9150,Medium,9150,Medium,9000,Medium,36 months,10.59,Medium,297.79,Medium,B,B2,Walgreens,8,Expert (7y+),RENT,30000,Low,Verified,22.92,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772883,974885,4000,Low,4000,Low,4000,Low,36 months,13.49,Medium,135.73,Low,C,C2,TDC Excavating LLC,1,Fresher (0-1y),RENT,40000,Low,Not Verified,1.56,Low,other,6/1/2011,6,Jun,2011,Fully Paid,0
772890,974892,1000,Low,1000,Low,1000,Low,36 months,9.99,Low,32.27,Low,B,B1,gross communications,1,Fresher (0-1y),MORTGAGE,84000,Medium,Not Verified,9.11,Low,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
772821,974818,5000,Medium,5000,Low,5000,Medium,36 months,9.99,Low,161.32,Low,B,B1,Mercer,10,Expert (7y+),MORTGAGE,65004,Medium,Not Verified,15.3,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772827,974819,20000,High,20000,High,19950,High,60 months,11.49,Medium,439.76,High,B,B4,Lowes,10,Expert (7y+),MORTGAGE,42000,Low,Verified,4.97,Low,home_improvement,6/1/2011,6,Jun,2011,Charged Off,1
772816,974812,35000,Very High,35000,High,25850,Very High,60 months,15.23,High,836.88,Very High,C,C5,Caterpillar Inc,10,Expert (7y+),MORTGAGE,120000,High,Source Verified,22.74,High,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
770068,971645,8000,Medium,8000,Medium,8000,Medium,36 months,8.49,Low,252.51,Medium,A,A5,"Goodby, Silverstein and Partners",3,Junior (1-3y),RENT,62000,Medium,Not Verified,3.64,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772807,974803,1000,Low,1000,Low,1000,Low,36 months,6.99,Low,30.88,Low,A,A3,SWVTC,10,Expert (7y+),OWN,39000,Low,Not Verified,28.28,High,other,6/1/2011,6,Jun,2011,Fully Paid,0
753482,953162,6000,Medium,6000,Medium,6000,Medium,36 months,10.99,Medium,196.41,Low,B,B3,olive garden,4,Senior (3-7y),RENT,28800,Low,Not Verified,18.83,Medium,vacation,6/1/2011,6,Jun,2011,Fully Paid,0
772794,974789,10000,Medium,10000,Medium,10000,Medium,36 months,16.89,High,355.99,Medium,D,D4,t j moore,9,Expert (7y+),MORTGAGE,45000,Low,Not Verified,17.17,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772690,974682,8000,Medium,8000,Medium,8000,Medium,36 months,9.99,Low,258.1,Medium,B,B1,PSU,10,Expert (7y+),OWN,42000,Low,Not Verified,21.97,High,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
772788,974783,9900,Medium,9900,Medium,9575,Medium,36 months,6.99,Low,305.64,Medium,A,A3,IBM,4,Senior (3-7y),MORTGAGE,138000,High,Verified,18.85,Medium,moving,6/1/2011,6,Jun,2011,Fully Paid,0
772786,974781,9000,Medium,9000,Medium,8893.849515,Medium,36 months,5.99,Low,273.76,Medium,A,A2,Turco Construction,4,Senior (3-7y),RENT,45000,Low,Not Verified,25.97,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772787,974782,5000,Medium,5000,Low,5000,Medium,36 months,14.79,Medium,172.82,Low,C,C4,Cuyahoga Community College,3,Junior (1-3y),MORTGAGE,83200,Medium,Not Verified,13.76,Medium,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
772782,974777,12325,Medium,12325,Medium,12075,Medium,60 months,11.49,Medium,271,Medium,B,B4,kappa graphics,2,Junior (1-3y),RENT,42000,Low,Not Verified,17.03,Medium,house,6/1/2011,6,Jun,2011,Charged Off,1
772775,974770,18000,High,18000,High,18000,High,60 months,16.89,High,446.29,High,D,D4,Multicard,4,Senior (3-7y),MORTGAGE,96000,Medium,Source Verified,11.22,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
769636,971125,7000,Medium,7000,Medium,7000,Medium,60 months,17.49,High,175.82,Low,D,D5,M.A. Industries,6,Senior (3-7y),MORTGAGE,42000,Low,Not Verified,10,Low,major_purchase,6/1/2011,6,Jun,2011,Charged Off,1
772722,974713,24000,High,24000,High,23612.81054,High,60 months,15.99,High,583.51,High,D,D2,Nevada Department of Corrections,10,Expert (7y+),MORTGAGE,60000,Medium,Verified,13.98,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772701,974692,5000,Medium,5000,Low,5000,Medium,36 months,13.49,Medium,169.66,Low,C,C2,nestle usa,9,Expert (7y+),RENT,34400,Low,Not Verified,18.84,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772702,974693,15000,High,15000,Medium,15000,High,36 months,10.99,Medium,491.01,High,B,B3,Hiwin Corporation,7,Senior (3-7y),MORTGAGE,87000,Medium,Source Verified,12.01,Medium,small_business,6/1/2011,6,Jun,2011,Fully Paid,0
772682,974674,23000,High,23000,High,23000,High,60 months,13.49,Medium,529.11,High,C,C2,Boca Pharmacal,2,Junior (1-3y),RENT,81000,Medium,Source Verified,16.33,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772694,960288,8800,Medium,8800,Medium,8800,Medium,60 months,13.49,Medium,202.45,Medium,C,C2,Montage Laguna Beach,1,Fresher (0-1y),RENT,35400,Low,Verified,12.68,Medium,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
772189,974096,9075,Medium,9075,Medium,9025,Medium,36 months,7.49,Low,282.25,Medium,A,A4,University of Georgia,6,Senior (3-7y),MORTGAGE,85000,Medium,Not Verified,20.95,High,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
772651,974641,1700,Low,1700,Low,1700,Low,36 months,6.99,Low,52.49,Low,A,A3,Autozone,5,Senior (3-7y),RENT,27000,Low,Not Verified,5.2,Low,car,6/1/2011,6,Jun,2011,Fully Paid,0
771076,972813,4800,Low,4800,Low,4800,Low,36 months,7.49,Low,149.29,Low,A,A4,medlab,3,Junior (1-3y),OWN,28000,Low,Not Verified,13.93,Medium,car,6/1/2011,6,Jun,2011,Fully Paid,0
772608,974547,1350,Low,1350,Low,1350,Low,36 months,9.99,Low,43.56,Low,B,B1,sports authority,7,Senior (3-7y),RENT,23004,Low,Verified,23.37,High,other,6/1/2011,6,Jun,2011,Fully Paid,0
772597,974536,8400,Medium,8400,Medium,8400,Medium,36 months,6.99,Low,259.33,Medium,A,A3,HONDA MANUFACTURING,10,Expert (7y+),MORTGAGE,70000,Medium,Not Verified,8.66,Low,medical,6/1/2011,6,Jun,2011,Fully Paid,0
772603,974542,12000,Medium,12000,Medium,11750,Medium,36 months,7.49,Low,373.22,Medium,A,A4,Citibank,4,Senior (3-7y),OWN,201000,Very High,Verified,1.34,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772558,974496,4400,Low,4400,Low,4400,Low,36 months,8.49,Low,138.88,Low,A,A5,Ramsey Electronics,5,Senior (3-7y),RENT,32496,Low,Verified,23.97,High,other,6/1/2011,6,Jun,2011,Fully Paid,0
772054,973898,11000,Medium,11000,Medium,11000,Medium,60 months,17.99,High,279.27,Medium,E,E1,Kansas State University,4,Senior (3-7y),RENT,60000,Medium,Verified,8.04,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
602583,773160,15000,High,15000,Medium,15000,High,60 months,16.49,High,368.69,Medium,D,D3,Rabobank N A,10,Expert (7y+),MORTGAGE,48000,Low,Source Verified,15.55,Medium,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
772516,974451,18000,High,18000,High,17950,High,60 months,15.99,High,437.63,High,D,D2,DOJ-BOP,1,Fresher (0-1y),RENT,38616,Low,Verified,21.47,High,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
772326,974247,28000,Very High,28000,High,27975,Very High,60 months,19.69,High,737.01,Very High,E,E5,Insight,8,Expert (7y+),MORTGAGE,160000,Very High,Verified,16.15,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
768465,969770,9450,Medium,9450,Medium,9450,Medium,36 months,8.49,Low,298.27,Medium,A,A5,OraLabs Inc.,3,Junior (1-3y),MORTGAGE,30000,Low,Verified,16.72,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772392,974320,5000,Medium,5000,Low,5000,Medium,36 months,7.49,Low,155.51,Low,A,A4,WIlliams Lea Inc.,1,Fresher (0-1y),RENT,50000,Low,Source Verified,9.86,Low,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
772361,974286,4800,Low,4800,Low,4700,Low,36 months,11.99,Medium,159.41,Low,B,B5,National Labor Relations Board,2,Junior (1-3y),RENT,57408,Medium,Verified,16.96,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772405,974334,35000,Very High,35000,High,34950,Very High,60 months,20.62,High,939.41,Very High,F,F2,LG-Ericsson,4,Senior (3-7y),MORTGAGE,120000,High,Verified,20.14,High,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
771171,972916,18000,High,18000,High,18000,High,36 months,22.48,High,691.91,Very High,G,G2,Trapeze Networks,10,Expert (7y+),MORTGAGE,300000,Very High,Verified,19.32,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
772333,974255,7000,Medium,7000,Medium,7000,Medium,36 months,16.49,High,247.8,Medium,D,D3,CITIZENS BANK,4,Senior (3-7y),RENT,30000,Low,Verified,3.44,Low,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
772351,974273,12000,Medium,12000,Medium,11750,Medium,36 months,7.49,Low,373.22,Medium,A,A4,General Dynamics Information Technology,2,Junior (1-3y),MORTGAGE,91228,Medium,Source Verified,6.51,Low,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
758071,958187,10000,Medium,10000,Medium,10000,Medium,36 months,5.99,Low,304.18,Medium,A,A2,RMS Company,6,Senior (3-7y),MORTGAGE,62500,Medium,Not Verified,15.36,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
772288,974207,10000,Medium,10000,Medium,10000,Medium,36 months,16.49,High,354,Medium,D,D3,Ernst & Young,4,Senior (3-7y),RENT,77500,Medium,Verified,8.66,Low,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
772290,974209,6000,Medium,6000,Medium,6000,Medium,36 months,11.99,Medium,199.26,Low,B,B5,HMG,3,Junior (1-3y),MORTGAGE,100000,Medium,Not Verified,17.88,Medium,home_improvement,6/1/2011,6,Jun,2011,Charged Off,1
772265,974181,14200,Medium,14200,Medium,14200,Medium,36 months,10.99,Medium,464.83,High,B,B3,Lane Company,10,Expert (7y+),RENT,92000,Medium,Not Verified,8.28,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
756890,956862,12000,Medium,12000,Medium,11950,Medium,60 months,16.89,High,297.53,Medium,D,D4,THE GEO GROUP INC,4,Senior (3-7y),MORTGAGE,60000,Medium,Verified,14.14,Medium,house,6/1/2011,6,Jun,2011,Fully Paid,0
772268,974177,5600,Medium,5600,Medium,5600,Medium,36 months,10.59,Medium,182.26,Low,B,B2,Spartanburg School District 1,3,Junior (1-3y),MORTGAGE,33000,Low,Source Verified,24.33,High,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
764338,965048,14000,Medium,14000,Medium,14000,Medium,36 months,11.99,Medium,464.94,High,B,B5,"The McLaughlin Brothers, P.C.",7,Senior (3-7y),MORTGAGE,180000,Very High,Verified,11.15,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
750608,949982,4500,Low,4500,Low,4500,Low,36 months,10.99,Medium,147.31,Low,B,B3,Saks Fifth Avenue,2,Junior (1-3y),MORTGAGE,40000,Low,Source Verified,18.43,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772226,974139,3500,Low,3500,Low,3500,Low,36 months,5.42,Low,105.56,Low,A,A1,City of Lebanon,6,Senior (3-7y),RENT,39336,Low,Not Verified,12.93,Medium,car,6/1/2011,6,Jun,2011,Fully Paid,0
772199,974106,11000,Medium,11000,Medium,11000,Medium,36 months,11.99,Medium,365.31,Medium,B,B5,"IIF Data Solutions, Inc.",3,Junior (1-3y),RENT,90000,Medium,Source Verified,12.53,Medium,small_business,6/1/2011,6,Jun,2011,Fully Paid,0
772112,974013,30225,Very High,30225,High,30175,Very High,60 months,13.99,Medium,703.13,Very High,C,C3,Sodexo,4,Senior (3-7y),MORTGAGE,52000,Medium,Verified,17.1,Medium,small_business,6/1/2011,6,Jun,2011,Charged Off,1
772058,973902,21700,High,21700,High,21550,High,36 months,11.99,Medium,720.65,Very High,B,B5,LifeWatch Services Inc,4,Senior (3-7y),RENT,57000,Medium,Verified,18.46,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
771526,973315,18800,High,18800,High,18550,High,36 months,9.99,Low,606.54,Very High,B,B1,CornerSTone Title Company,5,Senior (3-7y),RENT,60000,Medium,Verified,6.64,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772020,973860,10000,Medium,10000,Medium,10000,Medium,36 months,7.49,Low,311.02,Medium,A,A4,Aristocrat Technologies,7,Senior (3-7y),MORTGAGE,75000,Medium,Not Verified,7.3,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
772013,973849,6500,Medium,6500,Medium,6500,Medium,36 months,10.99,Medium,212.78,Medium,B,B3,Boynton Beach Police Department,4,Senior (3-7y),RENT,45000,Low,Not Verified,13.09,Medium,medical,6/1/2011,6,Jun,2011,Fully Paid,0
707368,899708,20125,High,20125,High,20100,High,60 months,15.23,High,481.21,High,C,C5,Lockheed Martin,10,Expert (7y+),MORTGAGE,105000,High,Verified,19.2,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
771899,973723,10000,Medium,10000,Medium,10000,Medium,36 months,6.99,Low,308.73,Medium,A,A3,A.I.G,1,Fresher (0-1y),RENT,68000,Medium,Source Verified,22.52,High,credit_card,6/1/2011,6,Jun,2011,Fully Paid,0
771896,973720,1500,Low,1500,Low,1500,Low,36 months,12.99,Medium,50.54,Low,C,C1,plus One,7,Senior (3-7y),RENT,27340,Low,Verified,24.32,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
766245,967234,13000,Medium,13000,Medium,13000,Medium,60 months,20.99,High,351.63,Medium,F,F3,amewas inc,8,Expert (7y+),MORTGAGE,58000,Medium,Verified,19.47,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
770998,972731,12000,Medium,12000,Medium,11900,Medium,36 months,11.99,Medium,398.52,Medium,B,B5,Microsoft,3,Junior (1-3y),RENT,96000,Medium,Verified,1.31,Low,major_purchase,6/1/2011,6,Jun,2011,Fully Paid,0
760823,961146,20000,High,20000,High,20000,High,36 months,7.49,Low,622.04,Very High,A,A4,Summersville Pediatrics,2,Junior (1-3y),MORTGAGE,170000,Very High,Not Verified,15.56,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
771280,973033,16550,High,16550,High,16300,High,60 months,12.99,Medium,376.48,Medium,C,C1,Pulaski County Treasurer,6,Senior (3-7y),MORTGAGE,56820.92,Medium,Source Verified,23.27,High,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
771820,973637,6000,Medium,6000,Medium,6000,Medium,36 months,11.99,Medium,199.26,Low,B,B5,Metropolitian Dialysis,5,Senior (3-7y),MORTGAGE,26004,Low,Not Verified,7.98,Low,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
771835,955426,16000,High,16000,High,15975,High,36 months,5.99,Low,486.68,High,A,A2,ABS Presort,10,Expert (7y+),MORTGAGE,80000,Medium,Verified,8.17,Low,debt_consolidation,6/1/2011,6,Jun,2011,Fully Paid,0
770836,972551,15400,High,15400,High,15400,High,60 months,17.49,High,386.8,Medium,D,D5,City of Broken Arrow,10,Expert (7y+),MORTGAGE,75000,Medium,Source Verified,10.77,Medium,debt_consolidation,6/1/2011,6,Jun,2011,Charged Off,1
771812,973629,3850,Low,3850,Low,3850,Low,36 months,5.42,Low,116.12,Low,A,A1,Daughtry Engineering,10,Expert (7y+),MORTGAGE,55000,Medium,Not Verified,23.54,High,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
770260,971872,10000,Medium,10000,Medium,10000,Medium,36 months,11.49,Medium,329.72,Medium,B,B4,USAF,8,Expert (7y+),RENT,72000,Medium,Source Verified,0.67,Low,car,6/1/2011,6,Jun,2011,Fully Paid,0
771779,958481,4000,Low,4000,Low,4000,Low,60 months,20.62,High,107.37,Low,F,F2,CB&I,1,Fresher (0-1y),MORTGAGE,119000,High,Source Verified,2.41,Low,small_business,6/1/2011,6,Jun,2011,Fully Paid,0
771161,972906,6000,Medium,6000,Medium,6000,Medium,36 months,5.42,Low,180.96,Low,A,A1,ultimate smile dental,5,Senior (3-7y),RENT,50508,Medium,Not Verified,2.42,Low,other,6/1/2011,6,Jun,2011,Fully Paid,0
765661,966584,12600,Medium,12600,Medium,12600,Medium,60 months,19.69,High,331.66,Medium,E,E5,JB Tyler Industries,10,Expert (7y+),RENT,75000,Medium,Source Verified,6.37,Low,credit_card,6/1/2011,6,Jun,2011,Charged Off,1
771730,973541,2000,Low,2000,Low,2000,Low,36 months,13.99,Medium,68.35,Low,C,C3,Amarillo venom football,2,Junior (1-3y),RENT,27600,Low,Source Verified,2.83,Low,other,6/1/2011,6,Jun,2011,Charged Off,1
771711,973520,3600,Low,3600,Low,3600,Low,36 months,13.99,Medium,123.03,Low,C,C3,Gannett,10,Expert (7y+),MORTGAGE,65000,Medium,Not Verified,15.4,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
771695,973502,5100,Medium,5100,Medium,5100,Medium,36 months,5.42,Low,153.82,Low,A,A1,Bristow Helicopters,9,Expert (7y+),MORTGAGE,96000,Medium,Not Verified,11.26,Medium,home_improvement,6/1/2011,6,Jun,2011,Fully Paid,0
771612,973413,4000,Low,4000,Low,4000,Low,36 months,13.99,Medium,136.7,Low,C,C3,US Army,5,Senior (3-7y),RENT,78972,Medium,Source Verified,1.47,Low,other,6/1/2011,6,Jun,2011,Fully Paid,0
